session_id,user_id,session_date,page_views,session_duration_minutes,bounce_rate,device_type,browser,traffic_source,conversion,revenue
SESS_00004072,USER_001664,2025-06-07 20:53:04.430331,1,48,False,Desktop,Firefox,Google,False,0.0
SESS_00004073,USER_000154,2025-06-07 20:56:22.612888,12,16,True,Desktop,Safari,Google,True,0.0
SESS_00004074,USER_001348,2025-06-07 20:52:58.910218,9,57,True,Tablet,Chrome,Facebook,True,0.0
SESS_00004075,USER_001864,2025-06-07 20:53:18.237135,19,73,True,Tablet,Safari,Facebook,False,0.0
SESS_00004076,USER_001467,2025-06-07 20:53:46.319403,16,50,False,Tablet,Chrome,Referral,True,0.0
SESS_00004077,USER_001483,2025-06-07 20:55:27.667918,18,24,False,Desktop,Firefox,Email,True,0.0
SESS_00004078,USER_001297,2025-06-07 20:54:22.644603,10,85,True,Tablet,Chrome,Email,True,286.98
SESS_00004079,USER_001157,2025-06-07 20:55:45.049184,8,20,False,Mobile,Safari,Direct,False,134.02
SESS_00004080,USER_001295,2025-06-07 20:54:40.297731,13,31,True,Desktop,Firefox,Email,True,0.0
SESS_00004081,USER_001563,2025-06-07 20:53:18.420036,13,100,True,Mobile,Edge,Direct,True,0.0
SESS_00004082,USER_001595,2025-06-07 20:55:23.096749,10,39,False,Mobile,Chrome,Email,False,0.0
SESS_00004083,USER_001717,2025-06-07 20:54:18.736148,19,68,False,Tablet,Firefox,Referral,False,0.0
SESS_00004084,USER_000597,2025-06-07 20:55:53.281524,7,30,True,Tablet,Safari,Google,False,278.05
SESS_00004085,USER_000120,2025-06-07 20:57:28.455024,10,74,False,Tablet,Firefox,Facebook,True,0.0
SESS_00004086,USER_001483,2025-06-07 20:55:13.852437,11,113,True,Desktop,Chrome,Facebook,True,0.0
SESS_00004087,USER_000687,2025-06-07 20:57:00.080683,7,9,True,Desktop,Firefox,Facebook,True,0.0
SESS_00004088,USER_001482,2025-06-07 20:55:08.924343,17,43,False,Mobile,Chrome,Email,False,0.0
SESS_00004089,USER_001661,2025-06-07 20:53:04.230077,3,78,True,Tablet,Edge,Google,True,470.63
SESS_00004090,USER_001585,2025-06-07 20:56:36.778803,8,14,False,Mobile,Edge,Google,False,0.0
SESS_00004091,USER_000618,2025-06-07 20:54:54.746040,6,42,False,Tablet,Edge,Direct,True,0.0
SESS_00004092,USER_001890,2025-06-07 20:55:00.783954,9,52,True,Desktop,Edge,Direct,True,242.29
SESS_00004093,USER_001366,2025-06-07 20:57:51.348216,11,117,True,Mobile,Safari,Referral,False,0.0
SESS_00004094,USER_001983,2025-06-07 20:55:35.073529,11,6,False,Mobile,Chrome,Direct,True,375.6
SESS_00004095,USER_001102,2025-06-07 20:57:56.314053,1,111,True,Desktop,Edge,Direct,False,0.0
SESS_00004096,USER_000192,2025-06-07 20:53:35.628109,2,41,False,Tablet,Edge,Direct,True,0.0
SESS_00004097,USER_000215,2025-06-07 20:57:07.197026,7,97,True,Desktop,Safari,Google,False,0.0
SESS_00004098,USER_000126,2025-06-07 20:58:24.160687,7,54,False,Mobile,Chrome,Email,True,0.0
SESS_00004099,USER_001440,2025-06-07 20:56:33.649309,16,80,True,Mobile,Safari,Facebook,False,369.73
SESS_00004100,USER_000808,2025-06-07 20:54:49.312321,19,82,False,Mobile,Chrome,Facebook,True,133.13
SESS_00004101,USER_000971,2025-06-07 20:52:53.814180,11,86,True,Tablet,Chrome,Direct,False,52.11
SESS_00004102,USER_000404,2025-06-07 20:57:18.719360,13,33,False,Desktop,Chrome,Email,True,0.0
SESS_00004103,USER_000054,2025-06-07 20:56:05.294813,8,1,True,Mobile,Safari,Google,True,0.0
SESS_00004104,USER_000326,2025-06-07 20:58:18.563733,7,41,True,Tablet,Edge,Referral,True,0.0
SESS_00004105,USER_000593,2025-06-07 20:54:33.901510,19,52,True,Tablet,Edge,Email,False,0.0
SESS_00004106,USER_001867,2025-06-07 20:54:02.744066,9,36,True,Tablet,Firefox,Direct,True,0.0
SESS_00004107,USER_000105,2025-06-07 20:53:04.966367,13,19,True,Tablet,Chrome,Email,False,0.0
SESS_00004108,USER_001568,2025-06-07 20:58:23.070974,14,94,True,Desktop,Firefox,Direct,True,445.7
SESS_00004109,USER_001357,2025-06-07 20:53:46.950193,19,3,True,Tablet,Chrome,Facebook,False,0.0
SESS_00004110,USER_001247,2025-06-07 20:55:04.950033,10,90,True,Tablet,Firefox,Referral,True,0.0
SESS_00004111,USER_000236,2025-06-07 20:53:26.097685,2,43,False,Desktop,Chrome,Google,False,0.0
SESS_00004112,USER_001833,2025-06-07 20:55:03.206916,5,90,True,Mobile,Chrome,Google,False,0.0
SESS_00004113,USER_000482,2025-06-07 20:54:33.738561,6,90,True,Tablet,Chrome,Email,True,0.0
SESS_00004114,USER_001494,2025-06-07 20:53:10.070868,6,7,False,Mobile,Safari,Direct,True,0.0
SESS_00004115,USER_001844,2025-06-07 20:53:08.979493,13,92,False,Tablet,Chrome,Facebook,True,0.0
SESS_00004116,USER_000804,2025-06-07 20:56:50.066550,14,48,False,Tablet,Firefox,Direct,True,304.14
SESS_00004117,USER_000508,2025-06-07 20:57:57.503203,17,87,False,Mobile,Safari,Email,False,0.0
SESS_00004118,USER_000165,2025-06-07 20:58:36.936114,8,35,True,Tablet,Firefox,Google,True,422.84
SESS_00004119,USER_000554,2025-06-07 20:55:43.934026,8,106,True,Tablet,Safari,Email,True,0.0
SESS_00004120,USER_000994,2025-06-07 20:56:56.449579,5,94,True,Mobile,Chrome,Google,False,0.0
SESS_00004121,USER_000201,2025-06-07 20:58:08.810545,10,73,True,Mobile,Chrome,Direct,True,0.0
SESS_00004122,USER_000524,2025-06-07 20:57:48.226051,5,41,False,Tablet,Chrome,Referral,False,446.22
SESS_00004123,USER_001570,2025-06-07 20:57:30.206656,5,82,False,Tablet,Edge,Google,False,0.0
SESS_00004124,USER_000395,2025-06-07 20:55:52.780390,15,62,True,Mobile,Edge,Referral,True,0.0
SESS_00004125,USER_000733,2025-06-07 20:53:22.678809,20,2,False,Tablet,Firefox,Direct,True,0.0
SESS_00004126,USER_000545,2025-06-07 20:55:34.349904,10,53,False,Desktop,Chrome,Email,False,469.51
SESS_00004127,USER_001029,2025-06-07 20:54:31.005617,6,7,False,Tablet,Edge,Referral,True,234.34
SESS_00004128,USER_001027,2025-06-07 20:54:19.505494,17,91,True,Desktop,Firefox,Google,False,282.71
SESS_00004129,USER_000181,2025-06-07 20:57:31.223108,20,7,False,Desktop,Safari,Facebook,True,0.0
SESS_00004130,USER_000356,2025-06-07 20:55:06.477635,1,105,True,Desktop,Edge,Facebook,False,51.07
SESS_00004131,USER_000297,2025-06-07 20:54:01.466067,18,64,False,Tablet,Firefox,Google,False,0.0
SESS_00004132,USER_001333,2025-06-07 20:55:11.821458,18,99,True,Desktop,Firefox,Email,True,154.26
SESS_00004133,USER_001154,2025-06-07 20:57:14.766865,10,64,False,Tablet,Firefox,Direct,False,0.0
SESS_00004134,USER_000538,2025-06-07 20:56:04.246853,18,24,False,Desktop,Chrome,Facebook,False,0.0
SESS_00004135,USER_000808,2025-06-07 20:56:39.362922,19,23,True,Tablet,Edge,Google,False,349.88
SESS_00004136,USER_000609,2025-06-07 20:56:38.212922,16,120,True,Mobile,Firefox,Direct,False,406.75
SESS_00004137,USER_001913,2025-06-07 20:55:12.500251,19,89,False,Tablet,Chrome,Facebook,True,0.0
SESS_00004138,USER_000549,2025-06-07 20:54:44.450484,8,99,True,Tablet,Edge,Facebook,True,0.0
SESS_00004139,USER_001925,2025-06-07 20:52:41.497040,20,47,True,Mobile,Chrome,Direct,False,30.86
SESS_00004140,USER_001802,2025-06-07 20:57:39.774123,8,31,False,Desktop,Safari,Direct,True,3.66
SESS_00004141,USER_001725,2025-06-07 20:55:02.233481,19,26,True,Desktop,Edge,Referral,True,0.0
SESS_00004142,USER_001073,2025-06-07 20:52:50.914376,11,74,True,Mobile,Edge,Referral,True,188.18
SESS_00004143,USER_001476,2025-06-07 20:58:29.299706,13,30,True,Tablet,Chrome,Direct,True,0.0
SESS_00004144,USER_000002,2025-06-07 20:57:13.685739,16,30,True,Desktop,Safari,Direct,False,0.0
SESS_00004145,USER_000132,2025-06-07 20:56:14.513773,20,63,True,Mobile,Edge,Direct,False,0.0
SESS_00004146,USER_000181,2025-06-07 20:53:00.159062,15,97,False,Mobile,Safari,Facebook,True,0.0
SESS_00004147,USER_001493,2025-06-07 20:58:15.043869,12,120,False,Tablet,Edge,Referral,True,0.0
SESS_00004148,USER_001004,2025-06-07 20:55:27.239147,16,120,True,Tablet,Chrome,Direct,True,0.0
SESS_00004149,USER_001423,2025-06-07 20:54:04.307917,18,47,False,Tablet,Edge,Direct,True,0.0
SESS_00004150,USER_000384,2025-06-07 20:55:37.972268,3,16,False,Desktop,Safari,Referral,False,0.0
SESS_00004151,USER_001208,2025-06-07 20:53:19.830471,13,14,False,Tablet,Edge,Referral,False,0.0
SESS_00004152,USER_000408,2025-06-07 20:55:28.445614,17,75,True,Mobile,Safari,Referral,True,0.0
SESS_00004153,USER_000507,2025-06-07 20:58:02.999666,12,17,False,Tablet,Safari,Direct,True,0.0
SESS_00004154,USER_000595,2025-06-07 20:56:05.354856,11,30,True,Mobile,Firefox,Direct,False,361.58
SESS_00004155,USER_001680,2025-06-07 20:57:51.797615,3,89,False,Tablet,Edge,Facebook,True,0.0
SESS_00004156,USER_001216,2025-06-07 20:55:22.131819,19,99,False,Desktop,Firefox,Email,False,0.0
SESS_00004157,USER_001185,2025-06-07 20:56:29.344898,18,106,True,Mobile,Edge,Referral,True,0.0
SESS_00004158,USER_000778,2025-06-07 20:53:08.443992,6,16,True,Desktop,Firefox,Referral,False,0.0
SESS_00004159,USER_000546,2025-06-07 20:53:26.645843,16,17,True,Mobile,Safari,Direct,False,0.0
SESS_00004160,USER_000216,2025-06-07 20:58:14.560329,19,68,True,Mobile,Firefox,Google,True,0.0
SESS_00004161,USER_001571,2025-06-07 20:57:24.153676,15,19,False,Desktop,Edge,Email,True,0.0
SESS_00004162,USER_000264,2025-06-07 20:53:08.941997,2,40,False,Desktop,Safari,Email,True,324.29
SESS_00004163,USER_000123,2025-06-07 20:52:59.721120,16,20,False,Tablet,Safari,Referral,False,314.73
SESS_00004164,USER_001632,2025-06-07 20:52:42.820832,4,92,True,Mobile,Edge,Google,True,352.64
SESS_00004165,USER_001324,2025-06-07 20:55:21.296943,13,58,False,Desktop,Edge,Facebook,False,19.37
SESS_00004166,USER_001627,2025-06-07 20:55:25.324184,6,112,True,Tablet,Safari,Email,True,0.0
SESS_00004167,USER_001210,2025-06-07 20:58:15.714621,7,45,False,Desktop,Safari,Direct,False,0.0
SESS_00004168,USER_000984,2025-06-07 20:53:06.549209,20,114,False,Mobile,Edge,Referral,True,363.36
SESS_00004169,USER_001571,2025-06-07 20:58:28.452091,20,16,False,Desktop,Chrome,Referral,False,0.0
SESS_00004170,USER_001884,2025-06-07 20:52:50.969583,8,120,False,Mobile,Edge,Email,False,0.0
SESS_00004171,USER_001747,2025-06-07 20:55:23.811181,10,97,False,Desktop,Firefox,Facebook,False,61.49
SESS_00004172,USER_000075,2025-06-07 20:57:19.230262,3,23,True,Desktop,Chrome,Facebook,True,129.24
SESS_00004173,USER_000299,2025-06-07 20:53:30.773605,2,115,False,Mobile,Chrome,Direct,False,0.0
SESS_00004174,USER_000938,2025-06-07 20:54:15.476177,6,8,False,Mobile,Safari,Google,True,0.0
SESS_00004175,USER_000162,2025-06-07 20:56:09.823465,20,18,False,Tablet,Chrome,Email,False,327.01
SESS_00004176,USER_001169,2025-06-07 20:53:43.213125,13,59,True,Tablet,Firefox,Google,True,0.0
SESS_00004177,USER_001636,2025-06-07 20:55:55.970764,15,119,True,Desktop,Firefox,Referral,False,0.0
SESS_00004178,USER_001263,2025-06-07 20:54:47.742287,20,87,True,Tablet,Edge,Google,True,485.05
SESS_00004179,USER_001985,2025-06-07 20:57:45.583196,6,72,True,Mobile,Chrome,Google,False,0.0
SESS_00004180,USER_001241,2025-06-07 20:54:27.127293,6,65,False,Desktop,Chrome,Direct,True,0.0
SESS_00004181,USER_001613,2025-06-07 20:56:11.195750,19,101,False,Mobile,Chrome,Facebook,True,0.0
SESS_00004182,USER_000598,2025-06-07 20:57:45.075465,12,101,False,Desktop,Edge,Google,True,0.0
SESS_00004183,USER_001250,2025-06-07 20:56:14.167229,20,57,True,Desktop,Safari,Email,False,0.0
SESS_00004184,USER_001258,2025-06-07 20:56:13.944605,18,104,True,Desktop,Chrome,Referral,True,0.0
SESS_00004185,USER_000185,2025-06-07 20:57:03.136263,14,56,True,Tablet,Chrome,Direct,True,0.0
SESS_00004186,USER_000614,2025-06-07 20:52:49.457495,16,13,False,Desktop,Safari,Direct,True,45.11
SESS_00004187,USER_001671,2025-06-07 20:55:45.439156,10,4,True,Desktop,Safari,Referral,False,27.41
SESS_00004188,USER_001802,2025-06-07 20:54:43.196248,15,6,False,Mobile,Firefox,Direct,False,365.13
SESS_00004189,USER_000916,2025-06-07 20:58:37.394673,3,71,False,Tablet,Edge,Referral,True,0.0
SESS_00004190,USER_000911,2025-06-07 20:57:41.924220,16,55,True,Mobile,Chrome,Referral,False,72.86
SESS_00004191,USER_001468,2025-06-07 20:57:17.924173,16,87,False,Mobile,Firefox,Email,False,200.72
SESS_00004192,USER_001695,2025-06-07 20:58:10.499135,14,71,True,Mobile,Chrome,Email,True,0.0
SESS_00004193,USER_001581,2025-06-07 20:57:06.484340,1,40,True,Mobile,Safari,Referral,True,0.0
SESS_00004194,USER_000460,2025-06-07 20:55:37.992757,11,7,True,Desktop,Edge,Email,False,0.0
SESS_00004195,USER_000369,2025-06-07 20:56:58.065137,17,112,False,Mobile,Chrome,Google,False,0.0
SESS_00004196,USER_001593,2025-06-07 20:53:25.450654,3,1,False,Tablet,Edge,Google,True,123.8
SESS_00004197,USER_000918,2025-06-07 20:55:36.593127,5,32,True,Desktop,Chrome,Direct,False,417.66
SESS_00004198,USER_001183,2025-06-07 20:55:38.549502,15,46,True,Desktop,Chrome,Direct,True,0.0
SESS_00004199,USER_001023,2025-06-07 20:58:17.562776,8,3,True,Mobile,Firefox,Facebook,True,0.0
SESS_00004200,USER_001563,2025-06-07 20:58:38.966410,11,3,True,Mobile,Firefox,Facebook,False,228.38
SESS_00004201,USER_001597,2025-06-07 20:58:07.140407,6,56,True,Tablet,Safari,Referral,False,452.06
SESS_00004202,USER_000231,2025-06-07 20:58:32.297235,6,64,True,Mobile,Safari,Referral,True,0.0
SESS_00004203,USER_000611,2025-06-07 20:57:17.754975,17,112,True,Desktop,Chrome,Referral,False,0.0
SESS_00004204,USER_001956,2025-06-07 20:53:41.582507,6,85,True,Mobile,Firefox,Google,True,0.0
SESS_00004205,USER_000216,2025-06-07 20:55:29.394901,8,96,False,Desktop,Firefox,Facebook,False,445.05
SESS_00004206,USER_001602,2025-06-07 20:53:53.457450,6,44,False,Tablet,Edge,Direct,True,0.0
SESS_00004207,USER_001697,2025-06-07 20:57:17.980295,7,45,False,Desktop,Firefox,Direct,False,0.0
SESS_00004208,USER_000491,2025-06-07 20:55:48.729537,15,120,True,Tablet,Firefox,Referral,True,0.0
SESS_00004209,USER_000172,2025-06-07 20:53:34.120796,13,119,False,Desktop,Chrome,Email,False,321.51
SESS_00004210,USER_001899,2025-06-07 20:55:12.550482,2,8,False,Tablet,Safari,Direct,True,213.66
SESS_00004211,USER_001788,2025-06-07 20:54:17.560878,6,81,True,Tablet,Chrome,Google,True,378.12
SESS_00004212,USER_000728,2025-06-07 20:56:01.851794,18,114,False,Mobile,Firefox,Google,False,257.48
SESS_00004213,USER_001819,2025-06-07 20:55:57.890912,10,65,True,Tablet,Edge,Referral,True,83.47
SESS_00004214,USER_000095,2025-06-07 20:58:35.377894,19,14,True,Mobile,Edge,Referral,True,0.0
SESS_00004215,USER_001427,2025-06-07 20:56:59.651437,9,24,True,Mobile,Chrome,Facebook,False,0.0
SESS_00004216,USER_001238,2025-06-07 20:53:13.975788,12,17,True,Desktop,Safari,Email,True,0.0
SESS_00004217,USER_001099,2025-06-07 20:55:14.058786,19,73,True,Mobile,Chrome,Direct,True,0.0
SESS_00004218,USER_001700,2025-06-07 20:58:05.677361,10,94,False,Tablet,Edge,Direct,False,0.0
SESS_00004219,USER_000545,2025-06-07 20:53:08.998974,7,38,True,Mobile,Chrome,Direct,True,385.47
SESS_00004220,USER_000851,2025-06-07 20:53:56.885066,17,13,False,Tablet,Safari,Email,False,351.52
SESS_00004221,USER_000743,2025-06-07 20:53:01.913113,6,29,False,Mobile,Edge,Google,False,0.0
SESS_00004222,USER_000718,2025-06-07 20:56:18.019163,12,19,False,Desktop,Chrome,Direct,False,0.0
SESS_00004223,USER_000180,2025-06-07 20:58:24.414753,11,40,True,Tablet,Firefox,Google,True,0.0
SESS_00004224,USER_000817,2025-06-07 20:56:27.235089,6,77,False,Desktop,Safari,Facebook,True,0.0
SESS_00004225,USER_001628,2025-06-07 20:56:16.869160,12,92,False,Mobile,Firefox,Email,True,0.0
SESS_00004226,USER_001523,2025-06-07 20:56:56.471972,12,104,False,Tablet,Chrome,Direct,True,0.0
SESS_00004227,USER_001609,2025-06-07 20:55:52.542071,1,78,False,Desktop,Edge,Email,True,0.0
SESS_00004228,USER_000776,2025-06-07 20:53:12.351578,3,74,True,Tablet,Safari,Referral,True,0.0
SESS_00004229,USER_000858,2025-06-07 20:56:05.760156,5,7,False,Desktop,Safari,Direct,True,413.43
SESS_00004230,USER_001471,2025-06-07 20:56:02.930204,1,14,True,Desktop,Chrome,Direct,True,0.0
SESS_00004231,USER_001941,2025-06-07 20:55:30.894479,8,32,False,Tablet,Safari,Referral,False,0.0
SESS_00004232,USER_001087,2025-06-07 20:56:02.442370,13,62,True,Mobile,Chrome,Facebook,True,498.04
SESS_00004233,USER_001664,2025-06-07 20:52:41.342225,3,24,True,Desktop,Chrome,Facebook,True,0.0
SESS_00004234,USER_001579,2025-06-07 20:57:19.395033,13,5,False,Mobile,Chrome,Facebook,True,0.0
SESS_00004235,USER_001829,2025-06-07 20:53:09.453039,10,90,False,Mobile,Edge,Referral,False,0.0
SESS_00004236,USER_001328,2025-06-07 20:57:24.921368,3,92,True,Desktop,Edge,Email,True,0.0
SESS_00004237,USER_001305,2025-06-07 20:54:30.321018,2,47,True,Tablet,Chrome,Google,True,0.0
SESS_00004238,USER_001820,2025-06-07 20:56:58.806546,3,111,False,Desktop,Edge,Direct,True,0.0
SESS_00004239,USER_001386,2025-06-07 20:57:54.461748,10,36,False,Mobile,Edge,Google,True,0.0
SESS_00004240,USER_000633,2025-06-07 20:53:19.890175,2,9,False,Tablet,Safari,Referral,False,0.0
SESS_00004241,USER_001427,2025-06-07 20:55:05.287533,11,82,False,Tablet,Firefox,Facebook,True,0.0
SESS_00004242,USER_001979,2025-06-07 20:57:23.699681,9,15,False,Desktop,Chrome,Referral,True,221.77
SESS_00004243,USER_000732,2025-06-07 20:54:16.510953,2,98,True,Mobile,Firefox,Direct,False,0.0
SESS_00004244,USER_001341,2025-06-07 20:54:07.686091,1,88,True,Mobile,Chrome,Email,False,497.25
SESS_00004245,USER_001572,2025-06-07 20:53:09.456067,17,119,True,Mobile,Chrome,Google,True,439.6
SESS_00004246,USER_001806,2025-06-07 20:57:56.931613,19,31,False,Mobile,Chrome,Google,True,0.0
SESS_00004247,USER_001720,2025-06-07 20:54:30.201875,5,12,False,Desktop,Safari,Facebook,False,34.99
SESS_00004248,USER_000134,2025-06-07 20:52:46.718334,7,33,True,Desktop,Firefox,Referral,True,0.0
SESS_00004249,USER_001841,2025-06-07 20:56:32.464081,13,73,True,Tablet,Safari,Google,False,28.53
SESS_00004250,USER_001023,2025-06-07 20:52:57.034521,1,60,False,Tablet,Edge,Email,True,0.0
SESS_00004251,USER_001449,2025-06-07 20:57:09.615131,17,80,True,Desktop,Edge,Direct,False,0.0
SESS_00004252,USER_001953,2025-06-07 20:54:42.146677,6,51,False,Tablet,Edge,Referral,True,0.0
SESS_00004253,USER_000706,2025-06-07 20:57:57.034506,5,65,False,Desktop,Edge,Referral,False,36.83
SESS_00004254,USER_001025,2025-06-07 20:56:17.908360,12,48,True,Tablet,Safari,Email,False,0.0
SESS_00004255,USER_000993,2025-06-07 20:53:04.151025,18,57,True,Mobile,Safari,Direct,True,0.0
SESS_00004256,USER_001534,2025-06-07 20:58:10.552739,13,77,True,Desktop,Safari,Google,False,0.0
SESS_00004257,USER_001308,2025-06-07 20:52:49.217138,11,19,False,Desktop,Edge,Referral,False,0.0
SESS_00004258,USER_001200,2025-06-07 20:56:17.486083,14,73,False,Mobile,Edge,Referral,True,0.0
SESS_00004259,USER_000958,2025-06-07 20:57:31.759454,18,23,True,Mobile,Chrome,Facebook,True,248.04
SESS_00004260,USER_001773,2025-06-07 20:55:16.974730,14,35,True,Mobile,Edge,Direct,True,0.0
SESS_00004261,USER_000625,2025-06-07 20:57:33.698683,4,1,True,Desktop,Chrome,Direct,False,0.0
SESS_00004262,USER_001541,2025-06-07 20:55:03.682625,16,7,True,Tablet,Firefox,Direct,False,0.0
SESS_00004263,USER_001255,2025-06-07 20:53:30.542832,1,65,True,Mobile,Safari,Email,True,0.0
SESS_00004264,USER_001445,2025-06-07 20:57:32.679588,20,38,True,Desktop,Chrome,Direct,True,75.52
SESS_00004265,USER_001688,2025-06-07 20:55:16.676365,5,26,True,Tablet,Safari,Facebook,True,0.0
SESS_00004266,USER_000924,2025-06-07 20:55:06.348178,3,30,True,Tablet,Safari,Facebook,False,0.0
SESS_00004267,USER_000957,2025-06-07 20:53:43.740130,18,10,True,Desktop,Edge,Facebook,False,0.0
SESS_00004268,USER_000758,2025-06-07 20:55:58.119520,3,42,False,Tablet,Edge,Direct,False,0.0
SESS_00004269,USER_000917,2025-06-07 20:58:27.877504,14,53,False,Mobile,Chrome,Google,False,0.0
SESS_00004270,USER_001497,2025-06-07 20:53:31.308201,13,83,True,Mobile,Safari,Facebook,False,0.0
SESS_00004271,USER_001406,2025-06-07 20:52:43.404609,11,108,False,Tablet,Chrome,Direct,False,116.0
SESS_00004272,USER_000865,2025-06-07 20:54:58.254145,19,61,True,Mobile,Chrome,Email,True,450.5
SESS_00004273,USER_000145,2025-06-07 20:54:52.383680,15,108,True,Tablet,Chrome,Direct,False,0.0
SESS_00004274,USER_001023,2025-06-07 20:57:26.660704,18,32,True,Desktop,Safari,Referral,False,114.85
SESS_00004275,USER_000537,2025-06-07 20:55:52.411846,11,15,True,Mobile,Chrome,Direct,False,0.0
SESS_00004276,USER_000643,2025-06-07 20:55:05.255356,4,28,True,Desktop,Firefox,Email,True,0.0
SESS_00004277,USER_000404,2025-06-07 20:54:07.694407,13,98,False,Tablet,Firefox,Facebook,False,165.75
SESS_00004278,USER_000069,2025-06-07 20:56:24.015951,10,70,True,Mobile,Firefox,Email,False,0.0
SESS_00004279,USER_000157,2025-06-07 20:57:37.580788,7,103,False,Desktop,Safari,Referral,False,0.0
SESS_00004280,USER_001796,2025-06-07 20:56:15.861352,2,79,False,Tablet,Edge,Direct,True,0.0
SESS_00004281,USER_000166,2025-06-07 20:53:03.212679,15,69,True,Mobile,Edge,Email,True,127.09
SESS_00004282,USER_001442,2025-06-07 20:58:20.450042,17,95,True,Tablet,Edge,Direct,False,0.0
SESS_00004283,USER_000165,2025-06-07 20:53:57.401998,7,53,False,Desktop,Firefox,Google,True,0.0
SESS_00004284,USER_000415,2025-06-07 20:53:17.420126,12,58,False,Tablet,Chrome,Google,False,0.0
SESS_00004285,USER_000913,2025-06-07 20:57:52.981208,6,110,False,Tablet,Safari,Email,False,0.0
SESS_00004286,USER_000207,2025-06-07 20:56:53.115926,6,17,False,Desktop,Safari,Facebook,True,0.0
SESS_00004287,USER_000076,2025-06-07 20:55:19.711325,4,82,False,Desktop,Edge,Email,True,0.0
SESS_00004288,USER_001835,2025-06-07 20:56:37.964344,5,42,True,Mobile,Firefox,Direct,True,131.46
SESS_00004289,USER_000459,2025-06-07 20:55:13.086311,1,70,True,Mobile,Safari,Google,True,0.0
SESS_00004290,USER_000075,2025-06-07 20:54:19.147062,6,42,True,Mobile,Edge,Facebook,False,240.29
SESS_00004291,USER_001224,2025-06-07 20:54:48.212795,3,60,True,Desktop,Safari,Referral,False,0.0
SESS_00004292,USER_001960,2025-06-07 20:56:57.266998,17,36,False,Tablet,Chrome,Email,True,0.0
SESS_00004293,USER_000969,2025-06-07 20:52:59.582144,3,19,False,Desktop,Firefox,Email,True,42.96
SESS_00004294,USER_001691,2025-06-07 20:57:04.010041,18,91,False,Tablet,Firefox,Google,True,0.0
SESS_00004295,USER_000868,2025-06-07 20:56:54.472919,12,45,False,Mobile,Chrome,Google,False,0.0
SESS_00004296,USER_001447,2025-06-07 20:57:23.979850,5,1,True,Desktop,Edge,Referral,False,0.0
SESS_00004297,USER_001004,2025-06-07 20:57:56.205028,15,86,True,Desktop,Chrome,Google,True,0.0
SESS_00004298,USER_001596,2025-06-07 20:58:25.825548,11,89,True,Mobile,Firefox,Referral,False,0.0
SESS_00004299,USER_001458,2025-06-07 20:56:21.948271,20,71,True,Desktop,Chrome,Direct,False,0.0
SESS_00004300,USER_000743,2025-06-07 20:54:02.825698,10,5,False,Desktop,Safari,Email,False,0.0
SESS_00004301,USER_001806,2025-06-07 20:54:08.928171,13,4,False,Mobile,Safari,Google,True,5.4
SESS_00004302,USER_001047,2025-06-07 20:58:15.351350,18,79,False,Desktop,Chrome,Facebook,False,0.0
SESS_00004303,USER_001022,2025-06-07 20:55:50.875571,11,1,False,Tablet,Firefox,Email,True,0.0
SESS_00004304,USER_001100,2025-06-07 20:58:35.539334,6,111,True,Mobile,Chrome,Facebook,True,0.0
SESS_00004305,USER_000655,2025-06-07 20:52:52.642156,7,12,True,Desktop,Safari,Referral,False,0.0
SESS_00004306,USER_000544,2025-06-07 20:57:08.499471,5,8,False,Desktop,Safari,Facebook,False,355.91
SESS_00004307,USER_000321,2025-06-07 20:54:11.380255,2,35,True,Mobile,Safari,Email,False,0.0
SESS_00004308,USER_000394,2025-06-07 20:55:33.406610,3,103,True,Tablet,Firefox,Direct,True,0.0
SESS_00004309,USER_000069,2025-06-07 20:58:31.046046,17,111,True,Tablet,Firefox,Referral,True,0.0
SESS_00004310,USER_000440,2025-06-07 20:54:56.137737,17,118,False,Tablet,Edge,Google,True,0.0
SESS_00004311,USER_000279,2025-06-07 20:58:15.893806,3,85,False,Mobile,Chrome,Facebook,False,0.0
SESS_00004312,USER_001744,2025-06-07 20:56:40.198177,15,31,True,Mobile,Edge,Direct,True,0.0
SESS_00004313,USER_000283,2025-06-07 20:55:44.464703,15,60,False,Tablet,Edge,Facebook,False,0.0
SESS_00004314,USER_000596,2025-06-07 20:54:49.542444,14,4,False,Tablet,Edge,Direct,False,0.0
SESS_00004315,USER_000279,2025-06-07 20:56:15.643656,3,13,True,Mobile,Chrome,Facebook,True,0.0
SESS_00004316,USER_001068,2025-06-07 20:57:24.181467,6,43,True,Mobile,Chrome,Google,False,462.54
SESS_00004317,USER_001849,2025-06-07 20:54:42.442252,12,84,False,Tablet,Firefox,Email,False,217.64
SESS_00004318,USER_001393,2025-06-07 20:54:47.988278,8,37,False,Desktop,Firefox,Google,True,0.0
SESS_00004319,USER_000913,2025-06-07 20:55:25.353474,6,106,True,Desktop,Chrome,Google,False,0.0
SESS_00004320,USER_000258,2025-06-07 20:53:15.256309,1,39,False,Tablet,Safari,Direct,True,0.0
SESS_00004321,USER_000728,2025-06-07 20:56:45.693037,7,39,False,Mobile,Edge,Google,True,0.0
SESS_00004322,USER_001486,2025-06-07 20:57:11.830716,20,108,True,Tablet,Chrome,Email,True,0.0
SESS_00004323,USER_000566,2025-06-07 20:55:16.415026,8,26,False,Mobile,Edge,Google,True,0.0
