item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
ITEM_00006412,ORD_00002456,PROD_000137,2,112.18,224.36,8.36
ITEM_00006413,ORD_00002456,PROD_000278,5,466.72,2333.6000000000004,97.03
ITEM_00006414,ORD_00002457,PROD_000014,1,194.71,194.71,9.08
ITEM_00006415,ORD_00002457,PROD_000307,2,780.0,1560.0,223.85
ITEM_00006416,ORD_00002457,PROD_000107,1,337.75,337.75,0.47
ITEM_00006417,ORD_00002457,PROD_000433,5,731.31,3656.5499999999997,228.31
ITEM_00006418,ORD_00002457,PROD_000376,2,463.78,927.56,46.56
ITEM_00006419,ORD_00002458,PROD_000139,1,521.2,521.2,21.31
ITEM_00006420,ORD_00002458,PROD_000269,4,160.43,641.72,1.43
ITEM_00006421,ORD_00002458,PROD_000332,2,902.05,1804.1,68.95
ITEM_00006422,ORD_00002458,PROD_000258,2,75.92,151.84,20.74
ITEM_00006423,ORD_00002459,PROD_000424,5,410.51,2052.55,364.22
ITEM_00006424,ORD_00002460,PROD_000170,5,487.14,2435.7,102.56
ITEM_00006425,ORD_00002460,PROD_000242,3,827.44,2482.32,182.27
ITEM_00006426,ORD_00002460,PROD_000255,1,312.06,312.06,7.98
ITEM_00006427,ORD_00002461,PROD_000406,4,706.85,2827.4,503.76
ITEM_00006428,ORD_00002461,PROD_000473,1,718.56,718.56,38.71
ITEM_00006429,ORD_00002461,PROD_000487,2,458.69,917.38,80.71
ITEM_00006430,ORD_00002462,PROD_000239,5,773.8,3869.0,405.29
ITEM_00006431,ORD_00002462,PROD_000261,3,311.87,935.61,140.85
ITEM_00006432,ORD_00002462,PROD_000469,1,664.46,664.46,63.46
ITEM_00006433,ORD_00002462,PROD_000237,4,366.4,1465.6,167.48
ITEM_00006434,ORD_00002462,PROD_000391,4,52.87,211.48,22.85
ITEM_00006435,ORD_00002463,PROD_000385,4,695.42,2781.68,164.56
ITEM_00006436,ORD_00002463,PROD_000054,3,630.41,1891.23,116.18
ITEM_00006437,ORD_00002463,PROD_000121,2,217.94,435.88,8.36
ITEM_00006438,ORD_00002464,PROD_000072,4,141.18,564.72,75.19
ITEM_00006439,ORD_00002464,PROD_000173,5,895.36,4476.8,708.72
ITEM_00006440,ORD_00002465,PROD_000462,4,675.36,2701.44,335.37
ITEM_00006441,ORD_00002466,PROD_000071,2,279.1,558.2,48.57
ITEM_00006442,ORD_00002466,PROD_000079,1,337.58,337.58,21.82
ITEM_00006443,ORD_00002467,PROD_000410,2,147.01,294.02,37.0
ITEM_00006444,ORD_00002467,PROD_000119,4,680.51,2722.04,107.91
ITEM_00006445,ORD_00002467,PROD_000324,5,974.14,4870.7,417.59
ITEM_00006446,ORD_00002467,PROD_000070,5,275.62,1378.1,99.96
ITEM_00006447,ORD_00002467,PROD_000193,2,525.72,1051.44,55.32
ITEM_00006448,ORD_00002468,PROD_000381,2,550.42,1100.84,115.85
ITEM_00006449,ORD_00002468,PROD_000436,5,558.32,2791.6000000000004,119.14
ITEM_00006450,ORD_00002468,PROD_000427,5,901.16,4505.8,34.26
ITEM_00006451,ORD_00002469,PROD_000175,5,781.14,3905.7,356.84
ITEM_00006452,ORD_00002470,PROD_000101,5,757.55,3787.75,355.1
ITEM_00006453,ORD_00002470,PROD_000094,5,713.24,3566.2,615.18
ITEM_00006454,ORD_00002470,PROD_000273,2,760.19,1520.38,24.42
ITEM_00006455,ORD_00002470,PROD_000284,3,771.46,2314.38,10.58
ITEM_00006456,ORD_00002470,PROD_000403,2,562.89,1125.78,21.3
ITEM_00006457,ORD_00002470,PROD_000393,5,237.75,1188.75,88.95
ITEM_00006458,ORD_00002470,PROD_000281,5,330.82,1654.1,272.69
ITEM_00006459,ORD_00002470,PROD_000211,4,80.66,322.64,62.2
ITEM_00006460,ORD_00002471,PROD_000399,3,863.57,2590.71,403.83
ITEM_00006461,ORD_00002471,PROD_000372,1,305.87,305.87,7.82
ITEM_00006462,ORD_00002471,PROD_000108,1,123.56,123.56,9.79
ITEM_00006463,ORD_00002471,PROD_000397,4,179.48,717.92,125.92
ITEM_00006464,ORD_00002472,PROD_000200,5,316.55,1582.75,128.14
ITEM_00006465,ORD_00002472,PROD_000463,1,698.08,698.08,56.3
ITEM_00006466,ORD_00002473,PROD_000174,4,738.06,2952.24,131.76
ITEM_00006467,ORD_00002473,PROD_000384,3,89.91,269.73,26.66
ITEM_00006468,ORD_00002473,PROD_000113,4,33.51,134.04,2.51
ITEM_00006469,ORD_00002473,PROD_000066,3,907.8,2723.3999999999996,451.45
ITEM_00006470,ORD_00002473,PROD_000089,5,935.95,4679.75,635.08
ITEM_00006471,ORD_00002473,PROD_000470,4,509.74,2038.96,100.57
ITEM_00006472,ORD_00002474,PROD_000045,5,300.84,1504.1999999999998,175.56
ITEM_00006473,ORD_00002475,PROD_000056,5,528.87,2644.35,47.08
ITEM_00006474,ORD_00002476,PROD_000252,1,620.05,620.05,28.66
ITEM_00006475,ORD_00002476,PROD_000388,3,512.46,1537.38,56.94
ITEM_00006476,ORD_00002476,PROD_000196,2,93.46,186.92,32.02
ITEM_00006477,ORD_00002476,PROD_000113,4,33.51,134.04,4.53
ITEM_00006478,ORD_00002476,PROD_000333,1,242.88,242.88,15.8
ITEM_00006479,ORD_00002476,PROD_000220,5,807.46,4037.3,613.16
ITEM_00006480,ORD_00002476,PROD_000351,2,728.73,1457.46,264.54
ITEM_00006481,ORD_00002477,PROD_000377,4,494.0,1976.0,116.57
ITEM_00006482,ORD_00002477,PROD_000149,5,902.58,4512.900000000001,610.74
ITEM_00006483,ORD_00002478,PROD_000430,4,495.55,1982.2,90.33
ITEM_00006484,ORD_00002479,PROD_000041,5,807.37,4036.85,207.63
ITEM_00006485,ORD_00002479,PROD_000392,3,124.89,374.67,68.71
ITEM_00006486,ORD_00002479,PROD_000485,3,570.75,1712.25,2.47
ITEM_00006487,ORD_00002479,PROD_000317,5,819.26,4096.3,461.15
ITEM_00006488,ORD_00002479,PROD_000456,3,14.28,42.839999999999996,6.75
ITEM_00006489,ORD_00002480,PROD_000468,3,972.34,2917.02,241.97
ITEM_00006490,ORD_00002480,PROD_000288,4,632.34,2529.36,393.92
ITEM_00006491,ORD_00002481,PROD_000060,3,657.02,1971.06,78.21
ITEM_00006492,ORD_00002482,PROD_000402,4,43.27,173.08,2.01
ITEM_00006493,ORD_00002482,PROD_000062,4,665.85,2663.4,115.7
ITEM_00006494,ORD_00002482,PROD_000447,1,820.65,820.65,24.56
ITEM_00006495,ORD_00002482,PROD_000495,1,674.95,674.95,2.12
ITEM_00006496,ORD_00002482,PROD_000101,2,757.55,1515.1,223.11
ITEM_00006497,ORD_00002482,PROD_000304,4,983.77,3935.08,739.81
ITEM_00006498,ORD_00002483,PROD_000453,4,902.15,3608.6,484.62
ITEM_00006499,ORD_00002483,PROD_000217,2,585.26,1170.52,159.87
ITEM_00006500,ORD_00002483,PROD_000498,2,936.14,1872.28,131.41
ITEM_00006501,ORD_00002483,PROD_000474,4,576.48,2305.92,302.91
ITEM_00006502,ORD_00002484,PROD_000076,4,523.9,2095.6,85.87
ITEM_00006503,ORD_00002484,PROD_000485,2,570.75,1141.5,38.81
ITEM_00006504,ORD_00002485,PROD_000279,2,99.53,199.06,11.35
ITEM_00006505,ORD_00002485,PROD_000064,5,833.17,4165.849999999999,376.61
ITEM_00006506,ORD_00002486,PROD_000461,5,196.89,984.4499999999999,42.1
ITEM_00006507,ORD_00002487,PROD_000358,1,417.13,417.13,35.55
ITEM_00006508,ORD_00002488,PROD_000055,4,592.77,2371.08,2.41
ITEM_00006509,ORD_00002488,PROD_000463,1,698.08,698.08,81.01
ITEM_00006510,ORD_00002488,PROD_000176,1,958.4,958.4,115.62
ITEM_00006511,ORD_00002489,PROD_000407,3,755.35,2266.05,248.68
ITEM_00006512,ORD_00002489,PROD_000378,4,24.21,96.84,7.68
ITEM_00006513,ORD_00002489,PROD_000482,1,174.95,174.95,26.17
ITEM_00006514,ORD_00002490,PROD_000015,2,159.61,319.22,62.32
ITEM_00006515,ORD_00002490,PROD_000444,2,278.73,557.46,46.09
ITEM_00006516,ORD_00002490,PROD_000075,3,22.23,66.69,12.32
ITEM_00006517,ORD_00002490,PROD_000235,4,448.57,1794.28,277.59
ITEM_00006518,ORD_00002490,PROD_000495,5,674.95,3374.75,598.39
ITEM_00006519,ORD_00002491,PROD_000056,2,528.87,1057.74,140.57
ITEM_00006520,ORD_00002492,PROD_000256,5,553.3,2766.5,197.75
ITEM_00006521,ORD_00002492,PROD_000366,3,112.24,336.71999999999997,42.43
ITEM_00006522,ORD_00002493,PROD_000312,3,208.54,625.62,11.43
ITEM_00006523,ORD_00002494,PROD_000437,4,232.27,929.08,147.72
ITEM_00006524,ORD_00002494,PROD_000206,5,810.71,4053.55,543.9
ITEM_00006525,ORD_00002494,PROD_000119,5,680.51,3402.55,134.62
ITEM_00006526,ORD_00002494,PROD_000268,1,767.77,767.77,141.03
ITEM_00006527,ORD_00002494,PROD_000440,3,974.51,2923.5299999999997,535.18
ITEM_00006528,ORD_00002495,PROD_000463,3,698.08,2094.2400000000002,267.43
ITEM_00006529,ORD_00002495,PROD_000190,5,635.39,3176.95,68.27
ITEM_00006530,ORD_00002496,PROD_000321,3,492.62,1477.8600000000001,103.47
ITEM_00006531,ORD_00002497,PROD_000317,4,819.26,3277.04,533.9
ITEM_00006532,ORD_00002498,PROD_000072,3,141.18,423.54,35.45
ITEM_00006533,ORD_00002498,PROD_000078,5,510.5,2552.5,426.47
ITEM_00006534,ORD_00002499,PROD_000345,3,751.92,2255.7599999999998,412.43
ITEM_00006535,ORD_00002500,PROD_000346,2,659.75,1319.5,181.74
ITEM_00006536,ORD_00002501,PROD_000313,2,165.91,331.82,35.81
ITEM_00006537,ORD_00002501,PROD_000270,5,600.39,3001.95,529.65
ITEM_00006538,ORD_00002502,PROD_000498,3,936.14,2808.42,73.45
ITEM_00006539,ORD_00002502,PROD_000321,5,492.62,2463.1,14.78
ITEM_00006540,ORD_00002503,PROD_000115,3,323.23,969.69,75.44
ITEM_00006541,ORD_00002504,PROD_000307,3,780.0,2340.0,429.81
ITEM_00006542,ORD_00002504,PROD_000097,1,211.95,211.95,23.45
ITEM_00006543,ORD_00002505,PROD_000435,4,642.41,2569.64,278.71
ITEM_00006544,ORD_00002505,PROD_000101,3,757.55,2272.6499999999996,336.42
ITEM_00006545,ORD_00002506,PROD_000261,4,311.87,1247.48,22.6
ITEM_00006546,ORD_00002506,PROD_000284,5,771.46,3857.3,711.57
ITEM_00006547,ORD_00002507,PROD_000280,5,34.65,173.25,17.41
ITEM_00006548,ORD_00002507,PROD_000381,4,550.42,2201.68,120.4
ITEM_00006549,ORD_00002508,PROD_000220,3,807.46,2422.38,171.87
ITEM_00006550,ORD_00002508,PROD_000034,5,292.21,1461.05,239.44
ITEM_00006551,ORD_00002508,PROD_000433,5,731.31,3656.5499999999997,233.22
ITEM_00006552,ORD_00002509,PROD_000329,2,458.43,916.86,92.3
ITEM_00006553,ORD_00002510,PROD_000087,4,719.61,2878.44,90.81
ITEM_00006554,ORD_00002511,PROD_000406,3,706.85,2120.55,24.5
ITEM_00006555,ORD_00002511,PROD_000134,2,167.62,335.24,3.02
ITEM_00006556,ORD_00002511,PROD_000086,5,115.88,579.4,74.73
ITEM_00006557,ORD_00002512,PROD_000104,4,162.16,648.64,36.38
ITEM_00006558,ORD_00002512,PROD_000201,5,267.2,1336.0,254.46
ITEM_00006559,ORD_00002512,PROD_000185,2,538.63,1077.26,57.14
ITEM_00006560,ORD_00002513,PROD_000459,2,707.67,1415.34,84.4
ITEM_00006561,ORD_00002514,PROD_000266,2,545.93,1091.86,78.25
ITEM_00006562,ORD_00002514,PROD_000154,5,690.88,3454.4,280.29
ITEM_00006563,ORD_00002514,PROD_000446,3,228.89,686.67,24.28
ITEM_00006564,ORD_00002515,PROD_000085,1,526.76,526.76,19.67
ITEM_00006565,ORD_00002515,PROD_000189,1,331.83,331.83,45.53
ITEM_00006566,ORD_00002515,PROD_000148,4,527.47,2109.88,13.58
ITEM_00006567,ORD_00002515,PROD_000119,2,680.51,1361.02,137.3
ITEM_00006568,ORD_00002516,PROD_000481,1,106.74,106.74,0.11
ITEM_00006569,ORD_00002516,PROD_000112,5,866.29,4331.45,38.99
ITEM_00006570,ORD_00002516,PROD_000090,3,112.51,337.53000000000003,58.58
ITEM_00006571,ORD_00002516,PROD_000347,4,86.08,344.32,42.83
ITEM_00006572,ORD_00002517,PROD_000015,4,159.61,638.44,54.54
ITEM_00006573,ORD_00002517,PROD_000376,3,463.78,1391.34,163.46
ITEM_00006574,ORD_00002518,PROD_000025,1,48.38,48.38,2.05
ITEM_00006575,ORD_00002518,PROD_000300,4,833.71,3334.84,173.12
ITEM_00006576,ORD_00002519,PROD_000229,3,930.9,2792.7,256.68
ITEM_00006577,ORD_00002519,PROD_000388,5,512.46,2562.3,62.79
ITEM_00006578,ORD_00002519,PROD_000097,1,211.95,211.95,18.06
ITEM_00006579,ORD_00002519,PROD_000440,2,974.51,1949.02,69.16
ITEM_00006580,ORD_00002520,PROD_000017,3,576.98,1730.94,15.33
ITEM_00006581,ORD_00002520,PROD_000057,2,752.6,1505.2,218.86
ITEM_00006582,ORD_00002521,PROD_000139,4,521.2,2084.8,291.35
ITEM_00006583,ORD_00002521,PROD_000344,3,578.22,1734.66,191.25
ITEM_00006584,ORD_00002521,PROD_000067,4,905.72,3622.88,514.57
ITEM_00006585,ORD_00002521,PROD_000274,1,433.27,433.27,55.33
ITEM_00006586,ORD_00002522,PROD_000492,1,469.51,469.51,3.98
ITEM_00006587,ORD_00002522,PROD_000366,3,112.24,336.71999999999997,8.26
ITEM_00006588,ORD_00002522,PROD_000108,5,123.56,617.8,74.41
ITEM_00006589,ORD_00002522,PROD_000500,2,963.67,1927.34,83.52
ITEM_00006590,ORD_00002523,PROD_000416,2,300.23,600.46,101.49
ITEM_00006591,ORD_00002523,PROD_000036,4,605.12,2420.48,345.96
ITEM_00006592,ORD_00002523,PROD_000132,4,477.37,1909.48,0.48
ITEM_00006593,ORD_00002523,PROD_000354,2,295.89,591.78,61.03
ITEM_00006594,ORD_00002524,PROD_000089,3,935.95,2807.8500000000004,420.73
ITEM_00006595,ORD_00002524,PROD_000359,1,43.69,43.69,1.46
ITEM_00006596,ORD_00002525,PROD_000407,3,755.35,2266.05,355.95
ITEM_00006597,ORD_00002526,PROD_000383,4,926.41,3705.64,143.05
ITEM_00006598,ORD_00002526,PROD_000090,5,112.51,562.5500000000001,1.3
ITEM_00006599,ORD_00002527,PROD_000270,1,600.39,600.39,8.23
ITEM_00006600,ORD_00002527,PROD_000071,3,279.1,837.3000000000001,135.75
ITEM_00006601,ORD_00002528,PROD_000124,4,107.21,428.84,8.12
ITEM_00006602,ORD_00002528,PROD_000440,5,974.51,4872.55,90.28
ITEM_00006603,ORD_00002529,PROD_000396,3,135.93,407.79,45.59
ITEM_00006604,ORD_00002529,PROD_000077,4,157.16,628.64,94.0
ITEM_00006605,ORD_00002529,PROD_000351,1,728.73,728.73,87.12
ITEM_00006606,ORD_00002529,PROD_000016,5,235.23,1176.1499999999999,133.66
ITEM_00006607,ORD_00002530,PROD_000445,5,522.98,2614.9,60.63
ITEM_00006608,ORD_00002530,PROD_000213,4,466.22,1864.88,233.29
ITEM_00006609,ORD_00002531,PROD_000016,3,235.23,705.6899999999999,5.11
ITEM_00006610,ORD_00002531,PROD_000212,3,974.84,2924.52,196.55
ITEM_00006611,ORD_00002531,PROD_000017,5,576.98,2884.9,54.75
ITEM_00006612,ORD_00002531,PROD_000427,5,901.16,4505.8,200.61
ITEM_00006613,ORD_00002531,PROD_000143,5,136.6,683.0,56.25
ITEM_00006614,ORD_00002532,PROD_000330,4,574.56,2298.24,37.45
ITEM_00006615,ORD_00002532,PROD_000382,4,129.53,518.12,82.38
ITEM_00006616,ORD_00002532,PROD_000381,4,550.42,2201.68,33.82
ITEM_00006617,ORD_00002532,PROD_000323,1,794.5,794.5,85.21
ITEM_00006618,ORD_00002532,PROD_000310,3,14.06,42.18,5.15
ITEM_00006619,ORD_00002533,PROD_000117,2,95.63,191.26,22.85
ITEM_00006620,ORD_00002533,PROD_000224,2,736.31,1472.62,208.27
ITEM_00006621,ORD_00002533,PROD_000495,5,674.95,3374.75,612.3
ITEM_00006622,ORD_00002533,PROD_000002,3,823.44,2470.32,8.53
ITEM_00006623,ORD_00002534,PROD_000374,1,646.96,646.96,77.66
ITEM_00006624,ORD_00002534,PROD_000294,1,934.54,934.54,28.73
ITEM_00006625,ORD_00002535,PROD_000302,5,836.74,4183.7,184.09
ITEM_00006626,ORD_00002535,PROD_000005,2,830.51,1661.02,24.66
ITEM_00006627,ORD_00002536,PROD_000356,2,262.78,525.56,29.37
ITEM_00006628,ORD_00002536,PROD_000183,3,816.04,2448.12,79.9
ITEM_00006629,ORD_00002536,PROD_000085,2,526.76,1053.52,8.87
ITEM_00006630,ORD_00002536,PROD_000036,3,605.12,1815.3600000000001,15.01
ITEM_00006631,ORD_00002537,PROD_000446,1,228.89,228.89,43.2
ITEM_00006632,ORD_00002537,PROD_000252,2,620.05,1240.1,118.55
ITEM_00006633,ORD_00002537,PROD_000498,1,936.14,936.14,175.18
ITEM_00006634,ORD_00002538,PROD_000405,4,34.16,136.64,13.56
ITEM_00006635,ORD_00002538,PROD_000039,5,289.84,1449.1999999999998,161.06
ITEM_00006636,ORD_00002539,PROD_000078,4,510.5,2042.0,63.1
ITEM_00006637,ORD_00002540,PROD_000150,4,902.95,3611.8,184.12
ITEM_00006638,ORD_00002540,PROD_000155,1,856.42,856.42,66.57
ITEM_00006639,ORD_00002541,PROD_000174,1,738.06,738.06,10.08
ITEM_00006640,ORD_00002541,PROD_000015,2,159.61,319.22,57.79
ITEM_00006641,ORD_00002542,PROD_000289,2,46.34,92.68,13.36
ITEM_00006642,ORD_00002542,PROD_000448,2,527.88,1055.76,193.59
ITEM_00006643,ORD_00002543,PROD_000110,4,823.88,3295.52,390.13
ITEM_00006644,ORD_00002543,PROD_000209,3,240.47,721.41,136.09
ITEM_00006645,ORD_00002543,PROD_000056,4,528.87,2115.48,134.54
ITEM_00006646,ORD_00002543,PROD_000454,1,354.35,354.35,11.91
ITEM_00006647,ORD_00002544,PROD_000279,1,99.53,99.53,11.04
ITEM_00006648,ORD_00002544,PROD_000428,1,363.81,363.81,60.5
ITEM_00006649,ORD_00002544,PROD_000141,1,368.59,368.59,39.96
ITEM_00006650,ORD_00002545,PROD_000043,1,710.98,710.98,94.88
ITEM_00006651,ORD_00002546,PROD_000289,2,46.34,92.68,16.01
ITEM_00006652,ORD_00002546,PROD_000393,2,237.75,475.5,83.19
ITEM_00006653,ORD_00002546,PROD_000226,5,644.48,3222.4,543.78
ITEM_00006654,ORD_00002547,PROD_000215,2,206.73,413.46,16.18
ITEM_00006655,ORD_00002548,PROD_000385,2,695.42,1390.84,90.28
ITEM_00006656,ORD_00002549,PROD_000042,5,658.84,3294.2000000000003,576.36
ITEM_00006657,ORD_00002550,PROD_000201,5,267.2,1336.0,205.47
ITEM_00006658,ORD_00002550,PROD_000475,5,971.15,4855.75,699.85
ITEM_00006659,ORD_00002551,PROD_000435,2,642.41,1284.82,15.31
ITEM_00006660,ORD_00002551,PROD_000270,2,600.39,1200.78,53.11
ITEM_00006661,ORD_00002551,PROD_000290,3,117.79,353.37,57.67
ITEM_00006662,ORD_00002552,PROD_000106,3,167.77,503.31000000000006,60.4
ITEM_00006663,ORD_00002553,PROD_000266,5,545.93,2729.6499999999996,359.28
ITEM_00006664,ORD_00002553,PROD_000422,5,993.83,4969.150000000001,696.79
ITEM_00006665,ORD_00002553,PROD_000263,1,944.69,944.69,159.81
ITEM_00006666,ORD_00002553,PROD_000412,5,683.41,3417.0499999999997,481.05
ITEM_00006667,ORD_00002554,PROD_000035,1,680.91,680.91,77.72
ITEM_00006668,ORD_00002555,PROD_000080,4,464.49,1857.96,319.64
ITEM_00006669,ORD_00002555,PROD_000440,1,974.51,974.51,188.45
ITEM_00006670,ORD_00002556,PROD_000024,3,576.29,1728.87,10.66
ITEM_00006671,ORD_00002556,PROD_000134,2,167.62,335.24,5.97
ITEM_00006672,ORD_00002557,PROD_000479,2,178.07,356.14,53.74
ITEM_00006673,ORD_00002557,PROD_000358,2,417.13,834.26,132.25
ITEM_00006674,ORD_00002558,PROD_000241,1,574.77,574.77,59.65
ITEM_00006675,ORD_00002558,PROD_000290,4,117.79,471.16,74.07
ITEM_00006676,ORD_00002559,PROD_000331,1,586.89,586.89,110.5
ITEM_00006677,ORD_00002559,PROD_000219,5,704.3,3521.5,541.38
ITEM_00006678,ORD_00002559,PROD_000369,3,544.72,1634.16,83.38
ITEM_00006679,ORD_00002560,PROD_000176,4,958.4,3833.6,643.92
ITEM_00006680,ORD_00002560,PROD_000064,5,833.17,4165.849999999999,584.44
ITEM_00006681,ORD_00002561,PROD_000002,5,823.44,4117.200000000001,411.36
ITEM_00006682,ORD_00002561,PROD_000284,1,771.46,771.46,39.6
ITEM_00006683,ORD_00002561,PROD_000051,5,280.78,1403.8999999999999,236.07
ITEM_00006684,ORD_00002562,PROD_000365,3,152.42,457.26,38.85
ITEM_00006685,ORD_00002562,PROD_000463,3,698.08,2094.2400000000002,110.41
ITEM_00006686,ORD_00002562,PROD_000476,5,54.66,273.29999999999995,47.84
ITEM_00006687,ORD_00002562,PROD_000337,1,861.54,861.54,141.33
ITEM_00006688,ORD_00002562,PROD_000238,1,522.42,522.42,61.71
ITEM_00006689,ORD_00002562,PROD_000223,3,454.88,1364.6399999999999,226.16
ITEM_00006690,ORD_00002563,PROD_000360,5,710.98,3554.9,24.69
ITEM_00006691,ORD_00002563,PROD_000173,2,895.36,1790.72,247.95
ITEM_00006692,ORD_00002564,PROD_000307,4,780.0,3120.0,163.66
ITEM_00006693,ORD_00002564,PROD_000078,4,510.5,2042.0,176.51
ITEM_00006694,ORD_00002564,PROD_000058,5,729.89,3649.45,160.9
ITEM_00006695,ORD_00002564,PROD_000406,5,706.85,3534.25,450.74
ITEM_00006696,ORD_00002564,PROD_000312,3,208.54,625.62,71.51
ITEM_00006697,ORD_00002565,PROD_000285,1,899.55,899.55,87.64
ITEM_00006698,ORD_00002565,PROD_000026,2,30.02,60.04,7.31
ITEM_00006699,ORD_00002565,PROD_000358,3,417.13,1251.3899999999999,19.57
ITEM_00006700,ORD_00002566,PROD_000119,2,680.51,1361.02,181.06
ITEM_00006701,ORD_00002567,PROD_000212,1,974.84,974.84,56.61
ITEM_00006702,ORD_00002567,PROD_000433,3,731.31,2193.93,199.34
ITEM_00006703,ORD_00002567,PROD_000134,4,167.62,670.48,121.72
ITEM_00006704,ORD_00002568,PROD_000060,2,657.02,1314.04,83.1
ITEM_00006705,ORD_00002569,PROD_000378,2,24.21,48.42,6.53
ITEM_00006706,ORD_00002570,PROD_000338,5,429.87,2149.35,123.65
ITEM_00006707,ORD_00002571,PROD_000174,4,738.06,2952.24,444.46
ITEM_00006708,ORD_00002572,PROD_000189,5,331.83,1659.1499999999999,28.4
ITEM_00006709,ORD_00002572,PROD_000402,5,43.27,216.35000000000002,34.89
ITEM_00006710,ORD_00002572,PROD_000269,2,160.43,320.86,2.88
ITEM_00006711,ORD_00002573,PROD_000336,4,152.55,610.2,114.49
ITEM_00006712,ORD_00002573,PROD_000176,3,958.4,2875.2,284.86
ITEM_00006713,ORD_00002574,PROD_000090,5,112.51,562.5500000000001,110.31
ITEM_00006714,ORD_00002574,PROD_000408,4,882.03,3528.12,87.12
ITEM_00006715,ORD_00002574,PROD_000097,3,211.95,635.8499999999999,85.5
ITEM_00006716,ORD_00002575,PROD_000251,4,371.6,1486.4,264.62
ITEM_00006717,ORD_00002575,PROD_000067,3,905.72,2717.16,316.52
ITEM_00006718,ORD_00002575,PROD_000150,1,902.95,902.95,24.33
ITEM_00006719,ORD_00002576,PROD_000329,4,458.43,1833.72,47.48
ITEM_00006720,ORD_00002577,PROD_000240,4,362.09,1448.36,277.31
ITEM_00006721,ORD_00002578,PROD_000271,1,714.89,714.89,17.29
ITEM_00006722,ORD_00002578,PROD_000076,4,523.9,2095.6,162.18
ITEM_00006723,ORD_00002578,PROD_000347,5,86.08,430.4,34.35
ITEM_00006724,ORD_00002578,PROD_000247,1,99.17,99.17,15.23
ITEM_00006725,ORD_00002579,PROD_000397,3,179.48,538.4399999999999,64.26
ITEM_00006726,ORD_00002579,PROD_000423,2,668.89,1337.78,72.26
ITEM_00006727,ORD_00002579,PROD_000217,4,585.26,2341.04,410.21
ITEM_00006728,ORD_00002580,PROD_000102,5,195.1,975.5,179.0
ITEM_00006729,ORD_00002581,PROD_000046,4,230.02,920.08,88.9
ITEM_00006730,ORD_00002581,PROD_000318,1,572.1,572.1,14.3
ITEM_00006731,ORD_00002581,PROD_000169,3,488.78,1466.34,111.0
ITEM_00006732,ORD_00002581,PROD_000295,4,360.3,1441.2,215.03
ITEM_00006733,ORD_00002582,PROD_000300,3,833.71,2501.13,22.41
ITEM_00006734,ORD_00002582,PROD_000296,1,240.38,240.38,43.12
ITEM_00006735,ORD_00002582,PROD_000208,4,970.01,3880.04,738.64
ITEM_00006736,ORD_00002582,PROD_000344,2,578.22,1156.44,20.06
ITEM_00006737,ORD_00002582,PROD_000155,2,856.42,1712.84,110.41
ITEM_00006738,ORD_00002583,PROD_000121,3,217.94,653.8199999999999,23.45
ITEM_00006739,ORD_00002583,PROD_000171,2,418.29,836.58,56.92
ITEM_00006740,ORD_00002584,PROD_000049,3,992.41,2977.23,492.91
ITEM_00006741,ORD_00002584,PROD_000202,4,18.22,72.88,12.11
ITEM_00006742,ORD_00002585,PROD_000420,1,156.84,156.84,16.34
ITEM_00006743,ORD_00002585,PROD_000417,5,298.59,1492.9499999999998,250.12
ITEM_00006744,ORD_00002586,PROD_000183,3,816.04,2448.12,293.87
ITEM_00006745,ORD_00002586,PROD_000426,1,670.21,670.21,60.67
ITEM_00006746,ORD_00002586,PROD_000402,1,43.27,43.27,3.13
ITEM_00006747,ORD_00002586,PROD_000406,1,706.85,706.85,47.99
ITEM_00006748,ORD_00002586,PROD_000122,2,169.33,338.66,0.56
ITEM_00006749,ORD_00002586,PROD_000042,3,658.84,1976.52,359.01
ITEM_00006750,ORD_00002586,PROD_000419,2,899.29,1798.58,118.87
ITEM_00006751,ORD_00002587,PROD_000424,1,410.51,410.51,15.47
ITEM_00006752,ORD_00002588,PROD_000137,1,112.18,112.18,11.56
ITEM_00006753,ORD_00002588,PROD_000159,3,806.32,2418.96,444.38
ITEM_00006754,ORD_00002588,PROD_000151,1,700.66,700.66,46.16
ITEM_00006755,ORD_00002589,PROD_000274,5,433.27,2166.35,99.62
ITEM_00006756,ORD_00002589,PROD_000250,2,253.77,507.54,24.59
ITEM_00006757,ORD_00002589,PROD_000097,2,211.95,423.9,61.52
ITEM_00006758,ORD_00002589,PROD_000324,1,974.14,974.14,1.29
ITEM_00006759,ORD_00002590,PROD_000182,1,371.42,371.42,65.61
ITEM_00006760,ORD_00002591,PROD_000122,5,169.33,846.6500000000001,45.87
ITEM_00006761,ORD_00002591,PROD_000433,3,731.31,2193.93,390.13
ITEM_00006762,ORD_00002591,PROD_000488,2,275.25,550.5,79.88
ITEM_00006763,ORD_00002591,PROD_000465,3,285.72,857.1600000000001,155.79
ITEM_00006764,ORD_00002592,PROD_000423,1,668.89,668.89,37.6
ITEM_00006765,ORD_00002592,PROD_000341,1,150.66,150.66,24.33
ITEM_00006766,ORD_00002592,PROD_000459,5,707.67,3538.35,655.47
ITEM_00006767,ORD_00002592,PROD_000115,4,323.23,1292.92,132.39
ITEM_00006768,ORD_00002592,PROD_000246,3,161.66,484.98,67.38
